event_cause,corridor,zone,priority,requires_road_closure_bool,hour_sin,hour_cos,dow_sin,dow_cos,latitude,longitude,closure_min,severity
vehicle_breakdown,Non-corridor,West Zone 2,Low,0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,12.9801212,77.5555583,16.8068625,0
vehicle_breakdown,Mysore Road,West Zone 2,High,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,12.9530288,77.5417742,60.08275768333333,1
vehicle_breakdown,ORR North 2,North Zone 1,High,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,13.0440858,77.5569944,24.984949416666666,0
vehicle_breakdown,Non-corridor,Central Zone 2,Low,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,12.9562695,77.5771049,60.6943697,1
vehicle_breakdown,Non-corridor,Central Zone 2,Low,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,12.9901791,77.5929688,23.29224866666667,0
pot_holes,ORR North 1,North Zone 1,High,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,13.0427683,77.610235,1872.6546038000001,2
vehicle_breakdown,Tumkur Road,West Zone 1,High,0,0.0,1.0,0.0,1.0,13.0299844,77.540239,34.993629850000005,0
vehicle_breakdown,Mysore Road,West Zone 2,High,0,0.0,1.0,0.0,1.0,12.9522333,77.54072,5.181943216666666,0
vehicle_breakdown,Tumkur Road,West Zone 1,High,0,0.25881904510252074,0.9659258262890683,0.0,1.0,13.0170433,77.5539883,21.473084716666666,0
others,Non-corridor,Central Zone 2,Low,0,0.8660254037844386,0.5000000000000001,0.0,1.0,12.9803815,77.5706442,8.650822833333333,0
others,Non-corridor,Central Zone 2,Low,0,1.0,6.123233995736766e-17,0.0,1.0,12.9800645,77.570478,41.99649041666667,0
accident,Old Madras Road,Central Zone 1,High,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,12.9840039,77.640239,26.898228933333332,0
vehicle_breakdown,Old Madras Road,Central Zone 2,High,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,12.9758096,77.6135061,38.2213697,0
vehicle_breakdown,Non-corridor,Unknown,Low,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,12.8579389,77.6620332,69.4879925,1
vehicle_breakdown,Tumkur Road,West Zone 1,High,0,0.0,1.0,0.7818314824680298,0.6234898018587336,13.0305009,77.5403726,15.214015783333334,0
vehicle_breakdown,Tumkur Road,West Zone 2,High,1,0.0,1.0,0.7818314824680298,0.6234898018587336,13.0168856,77.5560218,18.1767132,0
vehicle_breakdown,ORR North 1,North Zone 1,High,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,13.0179617,77.6572369,3.5276909833333336,0
vehicle_breakdown,Mysore Road,Central Zone 2,High,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,12.9642133,77.5855333,11.709120233333334,0
others,Hosur Road,Central Zone 1,High,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,12.9579383,77.6061417,84.10136785,1
vehicle_breakdown,Mysore Road,Central Zone 2,High,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,12.958163,77.5546998,21.95295851666667,0
vehicle_breakdown,Non-corridor,West Zone 1,Low,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,13.0248829,77.5112264,81.31714885,1
vehicle_breakdown,Magadi Road,West Zone 2,High,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,12.9782935,77.5436533,100.30911363333333,1
accident,Bellary Road 2,North Zone 1,High,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,13.0851517,77.5942417,61.15111423333334,1
vehicle_breakdown,Magadi Road,Central Zone 2,High,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,12.9763471,77.5648102,60.353135316666666,1
vehicle_breakdown,Non-corridor,Unknown,Low,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,12.8407319,77.6765618,111.66607546666667,1
vehicle_breakdown,Mysore Road,Central Zone 2,High,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,12.9637748,77.5839557,14.00731165,0
vehicle_breakdown,Tumkur Road,West Zone 1,High,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,13.039535,77.5188367,43.5193229,0
vehicle_breakdown,Magadi Road,West Zone 2,High,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,12.98570454,77.52281837,21.31967213333333,0
vehicle_breakdown,Non-corridor,West Zone 2,Low,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,12.9987039,77.5421048,50.19797263333333,0
vehicle_breakdown,Mysore Road,Central Zone 1,High,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,12.9658006,77.6092006,64.40976768333333,1
vehicle_breakdown,Mysore Road,Central Zone 2,High,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,12.9654768,77.5866092,6.290766016666667,0
vehicle_breakdown,Non-corridor,Central Zone 2,Low,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,12.9758817,77.5827076,35.74058483333333,0
vehicle_breakdown,Non-corridor,South Zone 2,Low,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,12.9164149,77.6095046,14.684621466666666,0
vehicle_breakdown,Bellary Road 2,North Zone 2,High,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,13.097061,77.5990244,47.56957551666667,0
vehicle_breakdown,Magadi Road,West Zone 1,High,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,12.988945,77.5080933,71.71492216666667,1
vehicle_breakdown,Non-corridor,Unknown,Low,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,12.8416728,77.6761745,92.93065159999999,1
vehicle_breakdown,Non-corridor,South Zone 2,Low,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,12.9250436,77.6336263,55.782216733333335,0
vehicle_breakdown,Bellary Road 2,North Zone 2,High,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,13.0846996,77.5935494,97.11143675,1
vehicle_breakdown,Non-corridor,West Zone 2,Low,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,13.014277,77.5710341,17.571417983333333,0
others,Non-corridor,West Zone 2,Low,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,12.9165574,77.5720374,23439.623419683332,2
vehicle_breakdown,Magadi Road,West Zone 1,High,0,0.0,1.0,0.43388373911755823,-0.900968867902419,12.9868689,77.5207125,43.204929783333334,0
road_conditions,Non-corridor,Central Zone 2,Low,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,12.9833422,77.5769954,11564.565039733334,2
vehicle_breakdown,Mysore Road,Central Zone 2,High,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,12.9635736,77.5800627,22.565027816666667,0
tree_fall,Non-corridor,South Zone 2,Low,1,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,12.9297671,77.6330898,215.32322236666667,1
vehicle_breakdown,Mysore Road,Central Zone 2,High,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,12.960769,77.5591862,32.815805516666664,0
vehicle_breakdown,Mysore Road,Central Zone 1,High,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,12.9658372,77.6046388,123.62687971666666,1
vehicle_breakdown,Non-corridor,Central Zone 2,Low,1,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,12.9700048,77.5681094,46.66483641666667,0
vehicle_breakdown,Non-corridor,West Zone 2,Low,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,13.0146125,77.5747089,64.02628708333333,1
accident,ORR North 2,North Zone 2,High,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,13.0466555,77.579201,52.345084899999996,0
others,Mysore Road,West Zone 2,High,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,12.94805227,77.53459411,210.75325715,1
vehicle_breakdown,Hosur Road,Central Zone 1,High,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,12.9583148,77.605948,103.09514586666666,1
vehicle_breakdown,Non-corridor,West Zone 1,Low,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,13.0184867,77.5316683,155.09577226666667,1
vehicle_breakdown,Tumkur Road,West Zone 1,High,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,13.0198264,77.5524171,104.27178085,1
vehicle_breakdown,Non-corridor,West Zone 1,Low,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,13.0212649,77.5320361,104.50401355000001,1
others,Non-corridor,West Zone 1,Low,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,12.9574481,77.5194348,569.8624514500001,2
vehicle_breakdown,Tumkur Road,West Zone 2,High,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,13.0168962,77.5569009,29.06766845,0
others,West of Chord Road,West Zone 1,High,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,13.0113749,77.5510185,2499.5234841666665,2
vehicle_breakdown,Non-corridor,Central Zone 2,Low,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,12.9882871,77.5770102,48.95618971666667,0
vehicle_breakdown,Mysore Road,Central Zone 2,High,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,12.9624257,77.5946113,51.759602683333334,0
road_conditions,Non-corridor,East Zone 1,Low,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,12.9921654,77.7158764,16760.104888016667,2
vehicle_breakdown,ORR East 1,East Zone 1,High,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,12.9395521,77.6950925,78.02181971666667,1
others,Mysore Road,Central Zone 2,High,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,12.9613709,77.5594103,59.64277355,0
vehicle_breakdown,Non-corridor,East Zone 2,Low,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,13.008159,77.6952927,37.0500163,0
vehicle_breakdown,Non-corridor,North Zone 1,Low,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,13.057255,77.5466583,31.144372966666666,0
pot_holes,Non-corridor,South Zone 2,Low,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,12.9163886,77.6151469,35896.5666319,2
accident,Bellary Road 1,Central Zone 2,High,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,12.9831508,77.5881278,107.76804146666667,1
vehicle_breakdown,ORR West 1,West Zone 2,High,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,12.9457717,77.5273583,76.18386368333333,1
vehicle_breakdown,Non-corridor,Central Zone 2,Low,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,12.945655,77.596045,12.559661516666667,0
construction,ORR North 1,North Zone 1,High,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,13.0418676,77.5941076,88.67244375,1
pot_holes,Non-corridor,South Zone 2,Low,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,12.9164285,77.6151433,35895.971503283334,2
pot_holes,Hosur Road,South Zone 2,High,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,12.9059033,77.6278133,14322.962109066666,2
pot_holes,Hosur Road,South Zone 2,High,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,12.9047767,77.62753,14321.496793066668,2
pot_holes,Non-corridor,South Zone 1,Low,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,12.9051034,77.5431834,11573.268933816667,2
pot_holes,Non-corridor,South Zone 1,Low,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,12.9048952,77.5437506,11571.595277499999,2
road_conditions,Non-corridor,South Zone 1,Low,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,12.9044313,77.5443208,11570.538582183333,2
pot_holes,Non-corridor,South Zone 1,Low,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,12.9039225,77.5443594,11569.559490316666,2
pot_holes,Non-corridor,South Zone 1,Low,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,12.9023556,77.5444541,11568.141826033334,2
vehicle_breakdown,CBD 2,Central Zone 2,High,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,12.9837375,77.596661,76.97170356666668,1
construction,Bellary Road 2,North Zone 2,High,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,13.12531,77.6123167,1378.1403613,2
vehicle_breakdown,Mysore Road,Central Zone 2,High,0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,12.9675551,77.5908857,14.241182866666666,0
construction,Bellary Road 2,North Zone 2,High,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,13.0991084,77.5971696,12507.257595133333,2
construction,Bellary Road 2,North Zone 2,High,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,13.0948303,77.5974484,21310.6541148,2
vehicle_breakdown,CBD 2,Central Zone 2,High,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,12.9820806,77.5941962,169.54879098333333,1
vehicle_breakdown,West of Chord Road,West Zone 2,High,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,12.9736958,77.5500099,11.163700416666668,0
others,Non-corridor,South Zone 2,Low,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,12.8911333,77.5939243,95.37588738333334,1
vehicle_breakdown,Non-corridor,Central Zone 2,Low,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,12.9866163,77.5722159,12.038919366666667,0
vehicle_breakdown,Bellary Road 1,West Zone 2,High,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,13.0131711,77.5837285,74.98126361666667,1
construction,Bellary Road 1,North Zone 1,High,0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,13.0428512,77.590721,9615.554235316667,2
accident,Tumkur Road,West Zone 1,High,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,13.0292432,77.5405226,40.03595935,0
others,Bellary Road 2,North Zone 2,High,0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,13.117965,77.6090233,7.651399833333333,0
pot_holes,Tumkur Road,West Zone 2,High,0,0.0,1.0,-0.7818314824680299,0.6234898018587334,13.0177844,77.5596465,2780.0727107333337,2
road_conditions,Non-corridor,Central Zone 1,Low,0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,12.9509307,77.6233046,29293.752187066664,2
vehicle_breakdown,Non-corridor,Central Zone 2,Low,0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,12.982252,77.5663007,8.552649733333334,0
others,ORR North 2,North Zone 2,High,0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,13.04366,77.5564883,7109.272537666667,2
vehicle_breakdown,Varthur Road,East Zone 1,High,0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,12.95574528,77.71852208,17.611252466666667,0
vehicle_breakdown,Tumkur Road,West Zone 1,High,0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,13.0348953,77.5294632,4.0572209,0
others,Non-corridor,West Zone 2,Low,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,12.9993662,77.5713043,27375.595020016666,2
vehicle_breakdown,Airport New South Road,North Zone 1,High,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,13.0271111,77.633527,54.710606883333334,0
vehicle_breakdown,Bellary Road 2,North Zone 2,High,0,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,13.1220896,77.6104067,10.504899233333333,0
others,Bellary Road 2,North Zone 2,High,0,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,13.1218981,77.6109722,1555.4924963666667,2
vehicle_breakdown,Bellary Road 2,North Zone 1,High,0,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,13.0783123,77.5921644,33.33801285,0
vehicle_breakdown,Tumkur Road,West Zone 2,High,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,13.0176124,77.5598964,45.304458950000004,0
vehicle_breakdown,Mysore Road,West Zone 2,High,0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,12.9531077,77.5417642,27.371803333333332,0
vehicle_breakdown,Non-corridor,Central Zone 1,Low,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,12.965855,77.619705,126.51745251666667,1
vehicle_breakdown,Mysore Road,Central Zone 2,High,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,12.9679011,77.5873307,6.22358535,0
vehicle_breakdown,Bellary Road 2,North Zone 2,High,0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,13.0958876,77.5975963,6.093109766666667,0
vehicle_breakdown,Bellary Road 2,North Zone 2,High,0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,13.095423,77.5976011,57.20298101666666,0
vehicle_breakdown,Magadi Road,Central Zone 2,High,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,12.9762084,77.5645308,23.494592333333333,0
vehicle_breakdown,CBD 2,Central Zone 2,High,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,12.9830203,77.5923225,24.567187016666665,0
vehicle_breakdown,Non-corridor,Central Zone 2,Low,0,0.25881904510252074,0.9659258262890683,0.0,1.0,12.9741244,77.578679,27.483989266666665,0
vehicle_breakdown,Bellary Road 2,North Zone 2,High,0,0.9659258262890683,0.25881904510252074,0.0,1.0,13.0954983,77.5943299,50.716228816666664,0
vehicle_breakdown,Hosur Road,South Zone 2,High,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,12.9345488,77.609821,64.53818363333333,1
vehicle_breakdown,Mysore Road,West Zone 2,High,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,12.9537877,77.5427674,44.14427928333334,0
vehicle_breakdown,Non-corridor,North Zone 1,Low,1,-0.8660254037844386,0.5000000000000001,0.0,1.0,13.0013268,77.6119897,72.3468573,1
vehicle_breakdown,Mysore Road,West Zone 2,High,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,12.9522166,77.5408844,146.97563921666668,1
vehicle_breakdown,Non-corridor,Central Zone 2,Low,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,12.9842769,77.5717217,8.205007316666666,0
vehicle_breakdown,ORR North 1,East Zone 2,High,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,13.017155,77.6602635,27.495784800000003,0
vehicle_breakdown,Bannerghata Road,South Zone 2,High,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,12.9165708,77.6017595,131.96330435,1
vehicle_breakdown,Non-corridor,Central Zone 2,Low,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,12.9930435,77.5955639,37.32267656666667,0
vehicle_breakdown,Non-corridor,Central Zone 2,Low,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,12.9850716,77.5728682,15.536178283333333,0
vehicle_breakdown,Hosur Road,Central Zone 1,High,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,12.9519068,77.605028,86.54174110000001,1
vehicle_breakdown,Non-corridor,West Zone 2,Low,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,12.9849653,77.5556492,45.578564199999995,0
others,Magadi Road,West Zone 1,High,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,12.9888638,77.5085497,35928.278608266664,2
others,Non-corridor,Central Zone 1,Low,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,12.9654287,77.6176745,20.938994716666667,0
vehicle_breakdown,Varthur Road,East Zone 1,High,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,12.9569157,77.699063,128.22549738333333,1
vehicle_breakdown,Tumkur Road,West Zone 1,High,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,13.035305,77.5275093,9.538056933333333,0
others,CBD 2,Central Zone 2,High,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,12.9837139,77.592678,91.00916453333333,1
vehicle_breakdown,Non-corridor,Central Zone 2,Low,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,12.9586717,77.5931683,104.66418203333333,1
vehicle_breakdown,Old Madras Road,Central Zone 1,High,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,12.9825565,77.6353914,19.606597833333336,0
water_logging,ORR East 1,East Zone 1,High,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,12.9380022,77.6978036,15338.187260316667,2
others,ORR West 1,West Zone 1,High,0,0.0,1.0,0.43388373911755823,-0.900968867902419,12.9442984,77.5272484,3102.2017643333334,2
vehicle_breakdown,Bellary Road 1,Central Zone 2,High,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,12.983789,77.5901262,30.959790183333332,0
vehicle_breakdown,ORR East 1,East Zone 1,High,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,12.9328783,77.6882517,14.823477983333333,0
vehicle_breakdown,Non-corridor,Central Zone 2,Low,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,12.9832675,77.5746214,44.150084916666664,0
vehicle_breakdown,Non-corridor,Central Zone 2,Low,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,12.9709443,77.587546,27.336794750000003,0
vehicle_breakdown,Mysore Road,Central Zone 2,High,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,12.9677185,77.5867701,47.80724921666667,0
vehicle_breakdown,Mysore Road,Central Zone 2,High,1,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,12.9677394,77.587136,6.048961883333333,0
accident,Tumkur Road,West Zone 1,High,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,13.038844,77.5204107,46.73368636666667,0
vehicle_breakdown,Mysore Road,Central Zone 2,High,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,12.9646867,77.575565,71.89760106666667,1
others,Mysore Road,Central Zone 1,High,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,12.972798,77.6032391,40239.06881353333,2
vehicle_breakdown,Tumkur Road,West Zone 1,High,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,13.0284451,77.5412394,173.42698381666665,1
vehicle_breakdown,Tumkur Road,West Zone 2,High,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,13.016758,77.5568293,38.45392828333333,0
others,Mysore Road,West Zone 1,High,1,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,12.9119929,77.4857918,33.48906055,0
vehicle_breakdown,Mysore Road,West Zone 2,High,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,12.9562,77.54666,43.98374376666666,0
vehicle_breakdown,ORR West 1,West Zone 2,High,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,12.9233939,77.5542916,44.5321139,0
vehicle_breakdown,Non-corridor,Central Zone 2,Low,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,12.9870531,77.5799662,16.580316616666668,0
vehicle_breakdown,Bellary Road 1,West Zone 2,High,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,13.0160246,77.5837002,12.5869507,0
vehicle_breakdown,Tumkur Road,West Zone 2,High,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,13.0166458,77.556596,20.0987703,0
vehicle_breakdown,Non-corridor,Central Zone 2,Low,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,12.9727963,77.5692798,6.931877533333333,0
vehicle_breakdown,Non-corridor,South Zone 2,Low,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,12.9424214,77.5973837,74.30124980000001,1
vehicle_breakdown,CBD 2,Central Zone 2,High,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,12.9833721,77.5968642,15.845159116666668,0
pot_holes,Non-corridor,North Zone 1,Low,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,12.994696,77.6159391,35646.79183071667,2
pot_holes,Non-corridor,North Zone 1,Low,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,12.9946896,77.6158838,35645.99223266667,2
vehicle_breakdown,West of Chord Road,West Zone 2,High,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,13.0117765,77.5545592,119.55588141666667,1
vehicle_breakdown,Non-corridor,Central Zone 2,Low,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,12.9923303,77.5746787,8.934634983333332,0
others,CBD 2,Central Zone 2,High,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,12.9819805,77.5946333,14.216740750000001,0
vehicle_breakdown,Bellary Road 1,Central Zone 2,High,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,12.9882218,77.5875527,143.33777285,1
others,Bellary Road 2,North Zone 2,High,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,13.1255092,77.6126205,1369.8670542833331,2
vehicle_breakdown,Tumkur Road,West Zone 1,High,0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,13.034555,77.5300311,18.016688283333334,0
vehicle_breakdown,Mysore Road,Central Zone 2,High,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,12.9641586,77.5697623,22.29318775,0
vehicle_breakdown,ORR West 1,West Zone 2,High,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,12.9461012,77.5293148,78.36581535,1
others,Non-corridor,Central Zone 2,Low,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,12.9539393,77.5913069,261.85771654999996,1
vehicle_breakdown,Tumkur Road,West Zone 1,High,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,13.0413267,77.5168577,22.33721543333333,0
others,Non-corridor,Central Zone 2,Low,0,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,13.0023265,77.5943573,4163.109783466667,2
vehicle_breakdown,Bellary Road 2,North Zone 1,High,0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,13.0859327,77.5945514,41.04432583333333,0
vehicle_breakdown,Bellary Road 1,North Zone 2,High,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,13.0388301,77.5894571,25.451136216666665,0
